T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      1.0000000     -1.9957458    0.033961119    -0.11948781   0.0042283939     0.99858490
      1.0000000     -1.9957468    0.033953109    -0.11816427   0.0042216247     0.99858620
      1.0000000     -1.9957478    0.033945199    -0.11511295   0.0042359746     0.99858397
      1.0000000     -1.9957558    0.033881781    -0.11250465   0.0042292559     0.99858642
      1.0000000     -1.9957613    0.033837570    -0.11055889   0.0042203081     0.99858884
      1.0000000     -1.9957668    0.033793906    -0.11328114   0.0042080300     0.99859181
      1.0000000     -1.9957814    0.033677995    -0.10910070   0.0041913601     0.99859702
      1.0000000     -1.9957935    0.033581582    -0.11452620   0.0041862184     0.99859990
      1.0000000     -1.9957806    0.033684061    -0.11348632   0.0042069924     0.99859428
      1.0000000     -1.9957881    0.033624505    -0.11881891   0.0042040487     0.99859602
      1.0000000     -1.9957888    0.033618942    -0.11561111   0.0041977901     0.99859718
      1.0000000     -1.9957895    0.033613445    -0.11462821   0.0041949238     0.99859778
      1.0000000     -1.9957989    0.033537815    -0.11695092   0.0041844119     0.99860112
      1.0000000     -1.9958083    0.033463073    -0.11788248   0.0041838603     0.99860278
      1.0000000     -1.9958067    0.033475929    -0.11765413   0.0041887277     0.99860169
      1.0000000     -1.9958116    0.033436903    -0.11860216   0.0041838283     0.99860333
      1.0000000     -1.9958315    0.033278319    -0.12369533   0.0041650513     0.99860979
      1.0000000     -1.9958277    0.033309061    -0.12840794   0.0041742103     0.99860762
      1.0000000     -1.9958409    0.033203863    -0.12267312   0.0041684318     0.99861079
      1.0000000     -1.9958476    0.033150416    -0.12464409   0.0041563729     0.99861392
      1.0000000     -1.9958542    0.033097573    -0.12662960   0.0041444501     0.99861702
      1.0000000     -1.9958650    0.033011997    -0.12877216   0.0041399760     0.99861956
      1.0000000     -1.9958340    0.033258780    -0.12693586   0.0041749200     0.99860855
      1.0000000     -1.9958158    0.033403949    -0.12561326   0.0041909177     0.99860284
      1.0000000     -1.9957730    0.033744142    -0.12493109   0.0042344082     0.99858845
      1.0000000     -1.9957717    0.033754676    -0.12801420   0.0042387035     0.99858751
      1.0000000     -1.9957562    0.033878539    -0.13156714   0.0042530780     0.99858251
      1.0000000     -1.9957610    0.033839873    -0.13062953   0.0042481487     0.99858414
      1.0000000     -1.9957638    0.033817656    -0.12579692   0.0042472861     0.99858475
      1.0000000     -1.9957245    0.034130518    -0.12433947   0.0042733238     0.99857385
      1.0000000     -1.9957315    0.034075267    -0.12881758   0.0042614142     0.99857699
      1.0000000     -1.9957106    0.034241451    -0.13036321   0.0042960276     0.99856773
      1.0000000     -1.9957038    0.034296036    -0.12494386   0.0043027755     0.99856546
      1.0000000     -1.9956813    0.034474912    -0.12392523   0.0043319130     0.99855684
      1.0000000     -1.9957020    0.034310330    -0.11804129   0.0043102452     0.99856391
      1.0000000     -1.9957088    0.034255582    -0.11598770   0.0043013567     0.99856654
      1.0000000     -1.9957079    0.034262865    -0.11894432   0.0043108362     0.99856481
      1.0000000     -1.9957051    0.034285359    -0.11906334   0.0043211720     0.99856261
      1.0000000     -1.9956737    0.034535743    -0.11644329   0.0043427800     0.99855375
      1.0000000     -1.9956825    0.034465833    -0.12012685   0.0043414941     0.99855543
      1.0000000     -1.9956855    0.034441794    -0.11885609   0.0043373811     0.99855663
      1.0000000     -1.9956885    0.034417997    -0.11385495   0.0043304945     0.99855827
      1.0000000     -1.9956802    0.034483853    -0.11100411   0.0043460626     0.99855429
      1.0000000     -1.9956869    0.034430428    -0.10918466   0.0043512852     0.99855454
      1.0000000     -1.9956806    0.034480813    -0.11082432   0.0043518091     0.99855340
      1.0000000     -1.9956485    0.034736228    -0.11247033   0.0043899877     0.99854167
      1.0000000     -1.9956369    0.034828432    -0.11441785   0.0044012875     0.99853785
      1.0000000     -1.9956291    0.034890658    -0.11535850   0.0044024656     0.99853635
      1.0000000     -1.9956395    0.034807624    -0.11812015   0.0043918860     0.99853985
      1.0000000     -1.9956372    0.034826162    -0.11363669   0.0043958145     0.99853881
      1.0000000     -1.9956259    0.034916149    -0.11250094   0.0044041752     0.99853553
      1.0000000     -1.9956398    0.034805677    -0.10753542   0.0043973198     0.99853899
      1.0000000     -1.9956232    0.034937466    -0.10859516   0.0044055828     0.99853484
      1.0000000     -1.9956210    0.034955033    -0.10759449   0.0044067172     0.99853429
      1.0000000     -1.9956312    0.034874055    -0.10568844   0.0043937768     0.99853815
      1.0000000     -1.9956325    0.034863780    -0.10653555   0.0043879521     0.99853933
      1.0000000     -1.9956512    0.034714379    -0.11068433   0.0043682602     0.99854575
      1.0000000     -1.9956472    0.034746518    -0.11418631   0.0043678081     0.99854516
      1.0000000     -1.9956519    0.034709393    -0.11810291   0.0043630563     0.99854673
      1.0000000     -1.9956668    0.034590238    -0.11461608   0.0043506272     0.99855130
      1.0000000     -1.9956851    0.034444846    -0.11869576   0.0043314696     0.99855755
      1.0000000     -1.9957032    0.034300786    -0.11786224   0.0043124875     0.99856374
      1.0000000     -1.9957092    0.034252831    -0.11992889   0.0043021395     0.99856647
      1.0000000     -1.9957016    0.034313153    -0.12123342   0.0043062165     0.99856453
      1.0000000     -1.9957059    0.034278996    -0.12016177   0.0043018722     0.99856597
      1.0000000     -1.9956934    0.034378731    -0.11996262   0.0043209683     0.99856069
      1.0000000     -1.9957027    0.034304690    -0.11977026   0.0043116075     0.99856380
      1.0000000     -1.9957169    0.034191591    -0.11722697   0.0042973631     0.99856855
      1.0000000     -1.9957161    0.034198123    -0.11317986   0.0043030349     0.99856747
      1.0000000     -1.9957251    0.034125862    -0.11481197   0.0042914112     0.99857092
      1.0000000     -1.9957144    0.034211013    -0.11148236   0.0042994960     0.99856779
      1.0000000     -1.9957136    0.034217373    -0.11162534   0.0043001945     0.99856754
      1.0000000     -1.9957194    0.034171877    -0.11221293   0.0042952200     0.99856932
      1.0000000     -1.9957363    0.034036515    -0.11607247   0.0042773853     0.99857514
      1.0000000     -1.9957355    0.034043548    -0.11570296   0.0042733445     0.99857567
      1.0000000     -1.9957394    0.034012171    -0.11298889   0.0042645427     0.99857779
      1.0000000     -1.9957433    0.033981063    -0.11343990   0.0042582085     0.99857950
      1.0000000     -1.9957408    0.034000917    -0.11115606   0.0042598566     0.99857881
      1.0000000     -1.9957494    0.033932262    -0.11136112   0.0042559772     0.99858090
      1.0000000     -1.9957659    0.033801353    -0.10665235   0.0042387617     0.99858652
      1.0000000     -1.9957602    0.033846742    -0.10468133   0.0042467367     0.99858424
      1.0000000     -1.9957514    0.033916672    -0.10092481   0.0042562001     0.99858119
      1.0000000     -1.9957583    0.033861926   -0.097170514   0.0042508432     0.99858323
      1.0000000     -1.9957604    0.033844709   -0.099151077   0.0042524895     0.99858332
      1.0000000     -1.9957502    0.033926083   -0.096523622   0.0042625793     0.99857993
      1.0000000     -1.9957416    0.033994528   -0.095621696   0.0042649109     0.99857810
      1.0000000     -1.9957530    0.033903749   -0.099341886   0.0042504398     0.99858242
      1.0000000     -1.9957460    0.033959571    -0.10006767   0.0042588967     0.99857984
      1.0000000     -1.9957543    0.033893886   -0.098771787   0.0042460792     0.99858336
      1.0000000     -1.9957655    0.033804622   -0.099408102   0.0042341268     0.99858722
      1.0000000     -1.9957751    0.033728088   -0.097421478   0.0042275339     0.99858993
      1.0000000     -1.9957816    0.033676088   -0.099978157   0.0042202392     0.99859224
      1.0000000     -1.9957821    0.033672150    -0.10134058   0.0042204537     0.99859228
      1.0000000     -1.9957707    0.033763149    -0.10130975   0.0042288194     0.99858898
      1.0000000     -1.9957653    0.033806159    -0.10044075   0.0042363893     0.99858681
      1.0000000     -1.9957555    0.033884135   -0.097837922   0.0042416788     0.99858430
      1.0000000     -1.9957605    0.033844269   -0.094759020   0.0042352041     0.99858621
      1.0000000     -1.9957713    0.033758012   -0.093753848   0.0042236709     0.99858995
      1.0000000     -1.9957762    0.033718953   -0.093820901   0.0042195034     0.99859146
      1.0000000     -1.9957840    0.033657028   -0.091869954   0.0042160997     0.99859333
      1.0000000     -1.9957931    0.033584045   -0.087623967   0.0042076644     0.99859627
      1.0000000     -1.9958066    0.033477139   -0.090743996   0.0041928210     0.99860099
      1.0000000     -1.9958113    0.033439766   -0.087856165   0.0041845325     0.99860315
      1.0000000     -1.9958188    0.033379866   -0.085763073   0.0041748838     0.99860602
      1.0000000     -1.9958163    0.033399971   -0.083376127   0.0041745451     0.99860565
      1.0000000     -1.9958152    0.033408603   -0.082089844   0.0041735024     0.99860565
      1.0000000     -1.9958155    0.033405891   -0.080912080   0.0041675249     0.99860670
      1.0000000     -1.9958201    0.033369496   -0.079496096   0.0041594891     0.99860881
      1.0000000     -1.9958162    0.033400529   -0.080674426   0.0041641190     0.99860738
      1.0000000     -1.9958151    0.033409028   -0.081938022   0.0041652268     0.99860702
      1.0000000     -1.9958308    0.033284162   -0.077885819   0.0041496556     0.99861224
      1.0000000     -1.9958422    0.033193428   -0.073865247   0.0041383526     0.99861603
      1.0000000     -1.9958438    0.033180550   -0.077188063   0.0041360953     0.99861667
      1.0000000     -1.9958551    0.033090871   -0.076047958   0.0041249261     0.99862042
      1.0000000     -1.9958539    0.033100356   -0.075156682   0.0041302719     0.99861933
      1.0000000     -1.9958595    0.033055249   -0.078497301   0.0041260273     0.99862098
      1.0000000     -1.9958692    0.032977877   -0.074842693   0.0041177376     0.99862399
      1.0000000     -1.9958721    0.032955196   -0.072819459   0.0041149210     0.99862493
      1.0000000     -1.9958763    0.032921893   -0.074130170   0.0041155057     0.99862553
      1.0000000     -1.9958764    0.032921072   -0.073590113   0.0041160787     0.99862545
      1.0000000     -1.9958805    0.032888134   -0.073323101   0.0041146427     0.99862638
      1.0000000     -1.9958806    0.032887440   -0.073370046   0.0041172198     0.99862597
      1.0000000     -1.9958767    0.032918646   -0.072428189   0.0041137773     0.99862589
      1.0000000     -1.9958808    0.032886068   -0.070005850   0.0041143557     0.99862648
      1.0000000     -1.9958861    0.032843167   -0.068415244   0.0041103036     0.99862805
      1.0000000     -1.9958849    0.032853161   -0.071241148   0.0041056093     0.99862863
      1.0000000     -1.9958810    0.032884047   -0.072417443   0.0041121050     0.99862689
      1.0000000     -1.9958745    0.032935603   -0.072821516   0.0041178959     0.99862485
      1.0000000     -1.9958760    0.032924353   -0.075072174   0.0041177929     0.99862510
      1.0000000     -1.9958695    0.032975408   -0.071924353   0.0041215744     0.99862340
      1.0000000     -1.9958528    0.033108784   -0.072099556   0.0041440854     0.99861684
      1.0000000     -1.9958543    0.033097050   -0.069093473   0.0041380861     0.99861809
      1.0000000     -1.9958596    0.033054607   -0.068843124   0.0041321353     0.99861997
      1.0000000     -1.9958675    0.032992001   -0.067876216   0.0041211046     0.99862313
      1.0000000     -1.9958599    0.033052138   -0.069454893   0.0041331081     0.99861986
      1.0000000     -1.9958626    0.033030601   -0.068639139   0.0041361394     0.99861981
      1.0000000     -1.9958615    0.033039580   -0.068179017   0.0041315332     0.99862039
      1.0000000     -1.9958680    0.032987966   -0.069430620   0.0041212842     0.99862318
      1.0000000     -1.9958795    0.032896482   -0.072583831   0.0041085945     0.99862722
      1.0000000     -1.9958896    0.032815637   -0.075715736   0.0040984991     0.99863060
      1.0000000     -1.9958922    0.032795258   -0.076552006   0.0040959653     0.99863145
      1.0000000     -1.9959047    0.032695386   -0.078969314   0.0040847373     0.99863542
      1.0000000     -1.9959084    0.032665625   -0.078425977   0.0040779187     0.99863718
      1.0000000     -1.9959072    0.032675611   -0.077730827   0.0040791883     0.99863676
      1.0000000     -1.9959133    0.032626404   -0.074994805   0.0040712032     0.99863912
      1.0000000     -1.9959158    0.032606988   -0.074397292   0.0040669559     0.99864024
      1.0000000     -1.9959231    0.032548542   -0.077449322   0.0040602925     0.99864258
      1.0000000     -1.9959169    0.032597813   -0.075307332   0.0040750415     0.99863908
      1.0000000     -1.9959193    0.032578682   -0.076746457   0.0040708234     0.99864019
      1.0000000     -1.9959254    0.032530595   -0.079760584   0.0040648178     0.99864220
      1.0000000     -1.9959192    0.032579442   -0.080411823   0.0040703291     0.99864025
      1.0000000     -1.9959095    0.032656864   -0.080395521   0.0040776079     0.99863742
      1.0000000     -1.9959131    0.032628190   -0.078029252   0.0040728370     0.99863881
      1.0000000     -1.9959155    0.032609270   -0.074556542   0.0040704922     0.99863960
      1.0000000     -1.9959059    0.032685848   -0.072978143   0.0040830774     0.99863589
