T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      1.0000000     -1.9960195    0.031780525    0.064500000   0.0039442293     0.99867805
      1.0000000     -1.9959952    0.031974400    0.068848795   0.0039724348     0.99866928
      1.0000000     -1.9960071    0.031879086    0.070047619   0.0039643808     0.99867262
      1.0000000     -1.9960165    0.031804761    0.075696471   0.0039576865     0.99867529
      1.0000000     -1.9960279    0.031713634    0.082186628   0.0039430267     0.99867965
      1.0000000     -1.9960184    0.031789461    0.083643103   0.0039527628     0.99867644
      1.0000000     -1.9960364    0.031646249    0.075947727   0.0039316979     0.99868295
      1.0000000     -1.9960517    0.031524160    0.071012921   0.0039223184     0.99868708
      1.0000000     -1.9960711    0.031369366    0.070401111   0.0039042816     0.99869333
      1.0000000     -1.9960571    0.031480673    0.071069231   0.0039162022     0.99868901
      1.0000000     -1.9960587    0.031468299    0.064876087   0.0039170395     0.99868913
      1.0000000     -1.9960667    0.031404782    0.061604839   0.0038953289     0.99869409
      1.0000000     -1.9960638    0.031427388    0.065636170   0.0038953011     0.99869362
      1.0000000     -1.9960316    0.031684375    0.064032632   0.0039320000     0.99868211
      1.0000000     -1.9960250    0.031736798    0.064651562   0.0039336631     0.99868073
      1.0000000     -1.9960433    0.031590986    0.064464948   0.0039044618     0.99868866
      1.0000000     -1.9960408    0.031610769    0.058332653   0.0039073978     0.99868776
      1.0000000     -1.9960727    0.031356488    0.061548990   0.0038750424     0.99869848
      1.0000000     -1.9960720    0.031362283    0.054564500   0.0038802140     0.99869750
      1.0000000     -1.9960752    0.031336405    0.055334158   0.0038714527     0.99869950
      1.0000000     -1.9960686    0.031389158    0.047627941   0.0038824200     0.99869657
      1.0000000     -1.9960641    0.031425413    0.046100485   0.0038776706     0.99869660
      1.0000000     -1.9960500    0.031537590    0.038918269   0.0038835544     0.99869327
      1.0000000     -1.9960419    0.031602096    0.031343333   0.0038893361     0.99869095
      1.0000000     -1.9960434    0.031590211    0.034852830   0.0038874910     0.99869151
      1.0000000     -1.9960542    0.031504078    0.040543458   0.0038782332     0.99869486
      1.0000000     -1.9960407    0.031611371    0.040840278   0.0039088501     0.99868750
      1.0000000     -1.9959963    0.031965240    0.039320642   0.0039406815     0.99867477
      1.0000000     -1.9960018    0.031921513    0.043429091   0.0039366283     0.99867636
      1.0000000     -1.9959658    0.032208774    0.037984685   0.0039748420     0.99866396
      1.0000000     -1.9959643    0.032220566    0.039578571   0.0039767825     0.99866339
      1.0000000     -1.9959735    0.032147537    0.036663274   0.0039654568     0.99866681
      1.0000000     -1.9959789    0.032103746    0.039972368   0.0039587017     0.99866886
      1.0000000     -1.9959635    0.032227000    0.034324783   0.0039936918     0.99866043
      1.0000000     -1.9959690    0.032183279    0.030862500   0.0039868099     0.99866250
      1.0000000     -1.9959607    0.032249266    0.025688034   0.0039996442     0.99865897
      1.0000000     -1.9959542    0.032300629    0.019202542   0.0040114180     0.99865593
      1.0000000     -1.9959681    0.032190436    0.019846639   0.0039953485     0.99866092
      1.0000000     -1.9959617    0.032241434    0.022074583   0.0039969798     0.99865958
      1.0000000     -1.9959587    0.032265249    0.021580992   0.0040043648     0.99865785
      1.0000000     -1.9959525    0.032314798    0.023070082   0.0040132592     0.99865533
      1.0000000     -1.9959659    0.032208073    0.021233333   0.0039928281     0.99866098
      1.0000000     -1.9959694    0.032180177    0.024291129   0.0039896143     0.99866210
      1.0000000     -1.9959568    0.032280210    0.028592400   0.0039968047     0.99865880
      1.0000000     -1.9959508    0.032328067    0.025429365   0.0040197369     0.99865397
      1.0000000     -1.9959701    0.032174409    0.030550787   0.0040014815     0.99866024
      1.0000000     -1.9959594    0.032259693    0.028366797   0.0040216710     0.99865508
      1.0000000     -1.9959411    0.032405419    0.028634496   0.0040523664     0.99864690
      1.0000000     -1.9959585    0.032266972    0.021379231   0.0040327432     0.99865308
      1.0000000     -1.9959634    0.032227952    0.019258397   0.0040240653     0.99865534
      1.0000000     -1.9959500    0.032334390    0.015506818   0.0040427100     0.99865000
      1.0000000     -1.9959594    0.032259506    0.016406015   0.0040273411     0.99865414
      1.0000000     -1.9959612    0.032245200    0.015865299   0.0040248518     0.99865485
      1.0000000     -1.9959274    0.032514397    0.013306667   0.0040666998     0.99864222
      1.0000000     -1.9959309    0.032486710    0.011544118   0.0040588228     0.99864412
      1.0000000     -1.9959080    0.032668790    0.016705109   0.0040947293     0.99863431
      1.0000000     -1.9959072    0.032675026    0.016406159   0.0040845856     0.99863587
      1.0000000     -1.9959151    0.032612391    0.010589568   0.0040767578     0.99863849
      1.0000000     -1.9959214    0.032562032    0.013377857   0.0040783081     0.99863929
      1.0000000     -1.9959277    0.032512388    0.015021631   0.0040755888     0.99864078
      1.0000000     -1.9959423    0.032396111    0.016365141   0.0040665965     0.99864472
      1.0000000     -1.9959315    0.032482040    0.013694406   0.0040765314     0.99864126
      1.0000000     -1.9958958    0.032765957    0.010599306   0.0041133166     0.99862917
      1.0000000     -1.9959021    0.032716276    0.015328621   0.0041145614     0.99863000
      1.0000000     -1.9959260    0.032525392    0.015778082   0.0040884741     0.99863836
      1.0000000     -1.9959388    0.032423822    0.013894898   0.0040763024     0.99864252
      1.0000000     -1.9959284    0.032506661    0.017506081   0.0040817893     0.99863986
