T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      1.0000000     -1.9971672    0.026446277    -0.99925916   0.0077512499     0.99925916
      1.0000000     -1.9971679    0.026419843    -0.99925948   0.0077117955     0.99925948
      1.0000000     -1.9971691    0.026391741    -0.99925991   0.0076726126     0.99925991
      1.0000000     -1.9971692    0.026371409    -0.99926005   0.0076346708     0.99926005
      1.0000000     -1.9971691    0.026348684    -0.99926016   0.0075967093     0.99926016
      1.0000000     -1.9971703    0.026323551    -0.99926057   0.0075590890     0.99926057
      1.0000000     -1.9971715    0.026296957    -0.99926099   0.0075220035     0.99926099
      1.0000000     -1.9971703    0.026285923    -0.99926078   0.0074864165     0.99926078
      1.0000000     -1.9971713    0.026261217    -0.99926113   0.0074503890     0.99926113
      1.0000000     -1.9971710    0.026247525    -0.99926116   0.0074153802     0.99926116
      1.0000000     -1.9971709    0.026231074    -0.99926125   0.0073804851     0.99926125
      1.0000000     -1.9971706    0.026215307    -0.99926129   0.0073462479     0.99926129
      1.0000000     -1.9971705    0.026200697    -0.99926133   0.0073126799     0.99926133
      1.0000000     -1.9971701    0.026184748    -0.99926132   0.0072790709     0.99926132
      1.0000000     -1.9971701    0.026169405    -0.99926142   0.0072459385     0.99926142
      1.0000000     -1.9971710    0.026146981    -0.99926175   0.0072126893     0.99926175
      1.0000000     -1.9971704    0.026136085    -0.99926170   0.0071806056     0.99926170
      1.0000000     -1.9971695    0.026127579    -0.99926157   0.0071489138     0.99926157
      1.0000000     -1.9971703    0.026103520    -0.99926188   0.0071166248     0.99926188
      1.0000000     -1.9971704    0.026088873    -0.99926200   0.0070852910     0.99926200
      1.0000000     -1.9971710    0.026068957    -0.99926226   0.0070538680     0.99926226
      1.0000000     -1.9971705    0.026054670    -0.99926223   0.0070231603     0.99926223
      1.0000000     -1.9971714    0.026032411    -0.99926256   0.0069923886     0.99926256
      1.0000000     -1.9971727    0.026005214    -0.99926298   0.0069615370     0.99926298
      1.0000000     -1.9971729    0.025986772    -0.99926312   0.0069316130     0.99926312
      1.0000000     -1.9971721    0.025983216    -0.99926299   0.0069030648     0.99926299
      1.0000000     -1.9971722    0.025966129    -0.99926311   0.0068737888     0.99926311
      1.0000000     -1.9971721    0.025956332    -0.99926315   0.0068454995     0.99926315
      1.0000000     -1.9971713    0.025946048    -0.99926304   0.0068174643     0.99926304
      1.0000000     -1.9971712    0.025932248    -0.99926309   0.0067894208     0.99926309
      1.0000000     -1.9971702    0.025924448    -0.99926290   0.0067620877     0.99926290
      1.0000000     -1.9971706    0.025909171    -0.99926309   0.0067344362     0.99926309
      1.0000000     -1.9971706    0.025894694    -0.99926318   0.0067071289     0.99926318
      1.0000000     -1.9971705    0.025881246    -0.99926324   0.0066801414     0.99926324
      1.0000000     -1.9971718    0.025857481    -0.99926365   0.0066527656     0.99926365
      1.0000000     -1.9971723    0.025839687    -0.99926387   0.0066259433     0.99926387
      1.0000000     -1.9971727    0.025825120    -0.99926404   0.0065999923     0.99926404
      1.0000000     -1.9971726    0.025811933    -0.99926409   0.0065739678     0.99926409
      1.0000000     -1.9971720    0.025804468    -0.99926401   0.0065488138     0.99926401
      1.0000000     -1.9971724    0.025788475    -0.99926418   0.0065233784     0.99926418
      1.0000000     -1.9971717    0.025783975    -0.99926408   0.0064988612     0.99926408
      1.0000000     -1.9971714    0.025774359    -0.99926407   0.0064742740     0.99926407
      1.0000000     -1.9971710    0.025766822    -0.99926401   0.0064502740     0.99926401
      1.0000000     -1.9971711    0.025751587    -0.99926410   0.0064260234     0.99926410
      1.0000000     -1.9971715    0.025737832    -0.99926428   0.0064017713     0.99926428
      1.0000000     -1.9971712    0.025724692    -0.99926426   0.0063779749     0.99926426
      1.0000000     -1.9971707    0.025719075    -0.99926419   0.0063548298     0.99926419
      1.0000000     -1.9971700    0.025713844    -0.99926410   0.0063318410     0.99926410
      1.0000000     -1.9971698    0.025705022    -0.99926409   0.0063089424     0.99926409
      1.0000000     -1.9971703    0.025687854    -0.99926429   0.0062857889     0.99926429
      1.0000000     -1.9971692    0.025685429    -0.99926409   0.0062636033     0.99926409
      1.0000000     -1.9971694    0.025671594    -0.99926422   0.0062408387     0.99926422
      1.0000000     -1.9971686    0.025665159    -0.99926406   0.0062189362     0.99926406
      1.0000000     -1.9971673    0.025664377    -0.99926381   0.0061974341     0.99926381
      1.0000000     -1.9971666    0.025661777    -0.99926370   0.0061761405     0.99926370
      1.0000000     -1.9971667    0.025650644    -0.99926376   0.0061546515     0.99926376
      1.0000000     -1.9971671    0.025634008    -0.99926396   0.0061327048     0.99926396
      1.0000000     -1.9971661    0.025632250    -0.99926377   0.0061120498     0.99926377
      1.0000000     -1.9971667    0.025620436    -0.99926396   0.0060909605     0.99926396
      1.0000000     -1.9971666    0.025610793    -0.99926399   0.0060702069     0.99926399
      1.0000000     -1.9971665    0.025600952    -0.99926403   0.0060496098     0.99926403
      1.0000000     -1.9971662    0.025593968    -0.99926402   0.0060293264     0.99926402
      1.0000000     -1.9971662    0.025578952    -0.99926412   0.0060085853     0.99926412
      1.0000000     -1.9971650    0.025580099    -0.99926384   0.0059893220     0.99926384
      1.0000000     -1.9971633    0.025587209    -0.99926346   0.0059705920     0.99926346
      1.0000000     -1.9971629    0.025577699    -0.99926342   0.0059507836     0.99926342
      1.0000000     -1.9971631    0.025567038    -0.99926352   0.0059313144     0.99926352
      1.0000000     -1.9971626    0.025561587    -0.99926345   0.0059121703     0.99926345
      1.0000000     -1.9971630    0.025552991    -0.99926361   0.0058932104     0.99926361
      1.0000000     -1.9971638    0.025538525    -0.99926385   0.0058738470     0.99926385
      1.0000000     -1.9971632    0.025534479    -0.99926375   0.0058553472     0.99926375
      1.0000000     -1.9971636    0.025522970    -0.99926392   0.0058365242     0.99926392
      1.0000000     -1.9971626    0.025523200    -0.99926370   0.0058186549     0.99926370
      1.0000000     -1.9971625    0.025512479    -0.99926374   0.0058000691     0.99926374
      1.0000000     -1.9971620    0.025505519    -0.99926368   0.0057821109     0.99926368
      1.0000000     -1.9971616    0.025500011    -0.99926362   0.0057642812     0.99926362
      1.0000000     -1.9971617    0.025488718    -0.99926370   0.0057461339     0.99926370
      1.0000000     -1.9971611    0.025484651    -0.99926360   0.0057286405     0.99926360
      1.0000000     -1.9971610    0.025475005    -0.99926364   0.0057110472     0.99926364
      1.0000000     -1.9971618    0.025458767    -0.99926388   0.0056930748     0.99926388
      1.0000000     -1.9971619    0.025447284    -0.99926398   0.0056755109     0.99926398
      1.0000000     -1.9971630    0.025431177    -0.99926431   0.0056577406     0.99926431
      1.0000000     -1.9971631    0.025424323    -0.99926438   0.0056410002     0.99926438
      1.0000000     -1.9971621    0.025429855    -0.99926410   0.0056258533     0.99926410
      1.0000000     -1.9971618    0.025421172    -0.99926408   0.0056090426     0.99926408
      1.0000000     -1.9971614    0.025415503    -0.99926403   0.0055926414     0.99926403
      1.0000000     -1.9971609    0.025414713    -0.99926392   0.0055767680     0.99926392
      1.0000000     -1.9971606    0.025405983    -0.99926389   0.0055603285     0.99926389
      1.0000000     -1.9971599    0.025400676    -0.99926380   0.0055441828     0.99926380
      1.0000000     -1.9971606    0.025385351    -0.99926405   0.0055274445     0.99926405
      1.0000000     -1.9971601    0.025380519    -0.99926395   0.0055117182     0.99926395
      1.0000000     -1.9971607    0.025368609    -0.99926417   0.0054955976     0.99926417
      1.0000000     -1.9971608    0.025361797    -0.99926424   0.0054798921     0.99926424
      1.0000000     -1.9971613    0.025350812    -0.99926441   0.0054641209     0.99926441
      1.0000000     -1.9971613    0.025343950    -0.99926446   0.0054486453     0.99926446
      1.0000000     -1.9971608    0.025338172    -0.99926440   0.0054332776     0.99926440
      1.0000000     -1.9971601    0.025337609    -0.99926424   0.0054187414     0.99926424
      1.0000000     -1.9971594    0.025335366    -0.99926410   0.0054040774     0.99926410
      1.0000000     -1.9971592    0.025329697    -0.99926407   0.0053894356     0.99926407
      1.0000000     -1.9971592    0.025323830    -0.99926410   0.0053747870     0.99926410
      1.0000000     -1.9971597    0.025310517    -0.99926430   0.0053595310     0.99926430
      1.0000000     -1.9971603    0.025297957    -0.99926450   0.0053444901     0.99926450
      1.0000000     -1.9971606    0.025287194    -0.99926464   0.0053295897     0.99926464
      1.0000000     -1.9971609    0.025277422    -0.99926476   0.0053149761     0.99926476
      1.0000000     -1.9971609    0.025268857    -0.99926483   0.0053005418     0.99926483
      1.0000000     -1.9971607    0.025261179    -0.99926481   0.0052862724     0.99926481
      1.0000000     -1.9971606    0.025256479    -0.99926484   0.0052722336     0.99926484
      1.0000000     -1.9971607    0.025246916    -0.99926491   0.0052581236     0.99926491
      1.0000000     -1.9971607    0.025237531    -0.99926495   0.0052440418     0.99926495
      1.0000000     -1.9971612    0.025226614    -0.99926511   0.0052301135     0.99926511
      1.0000000     -1.9971614    0.025217704    -0.99926520   0.0052163169     0.99926520
      1.0000000     -1.9971619    0.025206089    -0.99926536   0.0052025506     0.99926536
      1.0000000     -1.9971621    0.025198229    -0.99926544   0.0051891072     0.99926544
      1.0000000     -1.9971625    0.025187129    -0.99926560   0.0051753927     0.99926560
      1.0000000     -1.9971627    0.025178011    -0.99926570   0.0051618495     0.99926570
      1.0000000     -1.9971631    0.025172815    -0.99926583   0.0051488283     0.99926583
      1.0000000     -1.9971628    0.025172020    -0.99926580   0.0051361706     0.99926580
      1.0000000     -1.9971639    0.025156900    -0.99926613   0.0051225017     0.99926613
      1.0000000     -1.9971641    0.025149031    -0.99926620   0.0051095157     0.99926620
      1.0000000     -1.9971645    0.025137368    -0.99926635   0.0050963613     0.99926635
      1.0000000     -1.9971646    0.025131184    -0.99926639   0.0050837760     0.99926639
      1.0000000     -1.9971648    0.025122696    -0.99926651   0.0050709494     0.99926651
      1.0000000     -1.9971648    0.025115775    -0.99926653   0.0050583936     0.99926653
      1.0000000     -1.9971648    0.025109667    -0.99926657   0.0050460133     0.99926657
      1.0000000     -1.9971646    0.025104494    -0.99926654   0.0050337856     0.99926654
      1.0000000     -1.9971640    0.025102428    -0.99926644   0.0050217064     0.99926644
      1.0000000     -1.9971640    0.025096520    -0.99926651   0.0050094104     0.99926651
      1.0000000     -1.9971639    0.025089131    -0.99926652   0.0049971368     0.99926652
      1.0000000     -1.9971638    0.025084374    -0.99926653   0.0049852571     0.99926653
      1.0000000     -1.9971634    0.025082483    -0.99926647   0.0049736657     0.99926647
      1.0000000     -1.9971635    0.025077396    -0.99926650   0.0049619320     0.99926650
      1.0000000     -1.9971632    0.025074024    -0.99926648   0.0049503281     0.99926648
      1.0000000     -1.9971632    0.025070836    -0.99926650   0.0049388787     0.99926650
      1.0000000     -1.9971632    0.025065710    -0.99926655   0.0049272667     0.99926655
      1.0000000     -1.9971634    0.025056893    -0.99926663   0.0049155181     0.99926663
      1.0000000     -1.9971630    0.025052045    -0.99926660   0.0049040150     0.99926660
      1.0000000     -1.9971630    0.025044842    -0.99926664   0.0048924944     0.99926664
      1.0000000     -1.9971632    0.025037506    -0.99926673   0.0048810585     0.99926673
      1.0000000     -1.9971634    0.025030819    -0.99926681   0.0048697346     0.99926681
      1.0000000     -1.9971633    0.025025208    -0.99926683   0.0048585460     0.99926683
      1.0000000     -1.9971636    0.025015549    -0.99926692   0.0048472717     0.99926692
      1.0000000     -1.9971638    0.025007984    -0.99926702   0.0048361243     0.99926702
      1.0000000     -1.9971633    0.025006274    -0.99926693   0.0048254763     0.99926693
      1.0000000     -1.9971634    0.024999354    -0.99926700   0.0048144555     0.99926700
      1.0000000     -1.9971632    0.024998192    -0.99926696   0.0048041449     0.99926696
      1.0000000     -1.9971635    0.024990628    -0.99926704   0.0047934637     0.99926704
      1.0000000     -1.9971630    0.024986969    -0.99926695   0.0047830206     0.99926695
      1.0000000     -1.9971632    0.024977764    -0.99926705   0.0047721779     0.99926705
      1.0000000     -1.9971630    0.024975951    -0.99926702   0.0047619064     0.99926702
      1.0000000     -1.9971632    0.024967596    -0.99926709   0.0047512766     0.99926709
      1.0000000     -1.9971631    0.024963188    -0.99926711   0.0047409952     0.99926711
      1.0000000     -1.9971633    0.024956054    -0.99926717   0.0047306024     0.99926717
      1.0000000     -1.9971630    0.024953663    -0.99926713   0.0047206974     0.99926713
      1.0000000     -1.9971636    0.024943022    -0.99926732   0.0047101581     0.99926732
      1.0000000     -1.9971638    0.024937359    -0.99926740   0.0047001059     0.99926740
      1.0000000     -1.9971638    0.024933331    -0.99926742   0.0046902052     0.99926742
      1.0000000     -1.9971632    0.024933796    -0.99926729   0.0046806178     0.99926729
      1.0000000     -1.9971628    0.024932416    -0.99926723   0.0046709222     0.99926723
      1.0000000     -1.9971630    0.024925861    -0.99926731   0.0046609371     0.99926731
      1.0000000     -1.9971629    0.024923048    -0.99926732   0.0046512983     0.99926732
      1.0000000     -1.9971633    0.024917787    -0.99926745   0.0046415552     0.99926745
      1.0000000     -1.9971634    0.024911938    -0.99926750   0.0046318114     0.99926750
      1.0000000     -1.9971629    0.024911277    -0.99926738   0.0046226395     0.99926738
      1.0000000     -1.9971627    0.024907827    -0.99926738   0.0046131870     0.99926738
      1.0000000     -1.9971627    0.024902927    -0.99926739   0.0046036803     0.99926739
      1.0000000     -1.9971635    0.024890304    -0.99926763   0.0045937977     0.99926763
      1.0000000     -1.9971640    0.024879809    -0.99926780   0.0045840155     0.99926780
      1.0000000     -1.9971641    0.024874383    -0.99926785   0.0045746485     0.99926785
      1.0000000     -1.9971631    0.024878744    -0.99926762   0.0045661510     0.99926762
      1.0000000     -1.9971637    0.024870462    -0.99926781   0.0045566585     0.99926781
      1.0000000     -1.9971636    0.024866954    -0.99926780   0.0045475913     0.99926780
      1.0000000     -1.9971636    0.024863392    -0.99926782   0.0045387994     0.99926782
      1.0000000     -1.9971640    0.024857740    -0.99926794   0.0045297315     0.99926794
      1.0000000     -1.9971638    0.024854492    -0.99926791   0.0045209523     0.99926791
      1.0000000     -1.9971641    0.024849946    -0.99926800   0.0045122023     0.99926800
      1.0000000     -1.9971642    0.024844784    -0.99926806   0.0045032611     0.99926806
      1.0000000     -1.9971644    0.024840258    -0.99926813   0.0044944481     0.99926813
      1.0000000     -1.9971642    0.024840863    -0.99926809   0.0044860828     0.99926809
      1.0000000     -1.9971644    0.024834348    -0.99926818   0.0044772270     0.99926818
      1.0000000     -1.9971644    0.024832582    -0.99926821   0.0044688285     0.99926821
      1.0000000     -1.9971642    0.024829749    -0.99926819   0.0044603020     0.99926819
      1.0000000     -1.9971640    0.024828311    -0.99926816   0.0044519521     0.99926816
      1.0000000     -1.9971643    0.024819863    -0.99926826   0.0044432043     0.99926826
      1.0000000     -1.9971643    0.024816040    -0.99926827   0.0044348178     0.99926827
      1.0000000     -1.9971645    0.024811293    -0.99926834   0.0044264538     0.99926834
      1.0000000     -1.9971647    0.024805710    -0.99926842   0.0044179975     0.99926842
      1.0000000     -1.9971650    0.024798649    -0.99926853   0.0044094179     0.99926853
      1.0000000     -1.9971643    0.024800245    -0.99926838   0.0044014692     0.99926838
      1.0000000     -1.9971645    0.024795024    -0.99926847   0.0043932277     0.99926847
      1.0000000     -1.9971646    0.024792357    -0.99926851   0.0043851502     0.99926851
      1.0000000     -1.9971643    0.024788354    -0.99926846   0.0043770792     0.99926846
      1.0000000     -1.9971645    0.024781270    -0.99926855   0.0043687219     0.99926855
      1.0000000     -1.9971645    0.024775607    -0.99926859   0.0043604778     0.99926859
      1.0000000     -1.9971641    0.024774163    -0.99926850   0.0043527368     0.99926850
