T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      1.0000000     -1.9971583    0.024987376     0.99927491   0.0019714022     0.99927491
      1.0000000     -1.9971589    0.024966399     0.99927509   0.0019678177     0.99927509
      1.0000000     -1.9971580    0.024956517     0.99927484   0.0019653387     0.99927484
      1.0000000     -1.9971594    0.024934522     0.99927518   0.0019617910     0.99927518
      1.0000000     -1.9971587    0.024927354     0.99927504   0.0019590565     0.99927504
      1.0000000     -1.9971605    0.024904493     0.99927552   0.0019555232     0.99927552
      1.0000000     -1.9971592    0.024913452     0.99927515   0.0019544118     0.99927515
      1.0000000     -1.9971583    0.024906474     0.99927493   0.0019519502     0.99927493
      1.0000000     -1.9971594    0.024884191     0.99927522   0.0019486602     0.99927522
      1.0000000     -1.9971596    0.024875850     0.99927528   0.0019460244     0.99927528
      1.0000000     -1.9971588    0.024873665     0.99927506   0.0019442228     0.99927506
      1.0000000     -1.9971576    0.024871325     0.99927473   0.0019424612     0.99927473
      1.0000000     -1.9971577    0.024862748     0.99927474   0.0019402080     0.99927474
      1.0000000     -1.9971579    0.024851269     0.99927478   0.0019377033     0.99927478
      1.0000000     -1.9971574    0.024845598     0.99927464   0.0019357692     0.99927464
      1.0000000     -1.9971564    0.024847876     0.99927435   0.0019347089     0.99927435
      1.0000000     -1.9971580    0.024819334     0.99927476   0.0019310959     0.99927476
      1.0000000     -1.9971577    0.024811795     0.99927464   0.0019294614     0.99927464
      1.0000000     -1.9971569    0.024805358     0.99927446   0.0019273142     0.99927446
      1.0000000     -1.9971578    0.024789538     0.99927468   0.0019245929     0.99927468
      1.0000000     -1.9971563    0.024796120     0.99927431   0.0019233945     0.99927431
      1.0000000     -1.9971561    0.024790814     0.99927423   0.0019217802     0.99927423
      1.0000000     -1.9971569    0.024777996     0.99927447   0.0019190191     0.99927447
      1.0000000     -1.9971578    0.024759875     0.99927472   0.0019161624     0.99927472
      1.0000000     -1.9971591    0.024742024     0.99927505   0.0019133732     0.99927505
      1.0000000     -1.9971587    0.024733880     0.99927496   0.0019113085     0.99927496
      1.0000000     -1.9971600    0.024714433     0.99927529   0.0019083019     0.99927529
      1.0000000     -1.9971602    0.024704919     0.99927532   0.0019063890     0.99927532
      1.0000000     -1.9971601    0.024692647     0.99927532   0.0019039659     0.99927532
      1.0000000     -1.9971592    0.024694779     0.99927508   0.0019025610     0.99927508
      1.0000000     -1.9971604    0.024674415     0.99927538   0.0018999060     0.99927538
      1.0000000     -1.9971610    0.024664125     0.99927554   0.0018978762     0.99927554
      1.0000000     -1.9971606    0.024656644     0.99927543   0.0018959469     0.99927543
      1.0000000     -1.9971609    0.024648193     0.99927549   0.0018941301     0.99927549
      1.0000000     -1.9971602    0.024650263     0.99927533   0.0018928863     0.99927533
      1.0000000     -1.9971600    0.024649590     0.99927531   0.0018911569     0.99927531
      1.0000000     -1.9971593    0.024647575     0.99927515   0.0018896372     0.99927515
      1.0000000     -1.9971593    0.024642722     0.99927513   0.0018879889     0.99927513
      1.0000000     -1.9971592    0.024633030     0.99927513   0.0018859158     0.99927513
      1.0000000     -1.9971591    0.024628979     0.99927508   0.0018844571     0.99927508
      1.0000000     -1.9971584    0.024629011     0.99927495   0.0018829957     0.99927495
      1.0000000     -1.9971597    0.024611602     0.99927528   0.0018804005     0.99927528
      1.0000000     -1.9971599    0.024603756     0.99927534   0.0018785808     0.99927534
      1.0000000     -1.9971587    0.024606421     0.99927503   0.0018775786     0.99927503
      1.0000000     -1.9971601    0.024587018     0.99927542   0.0018748798     0.99927542
      1.0000000     -1.9971608    0.024571984     0.99927560   0.0018726220     0.99927560
      1.0000000     -1.9971605    0.024572186     0.99927551   0.0018714295     0.99927551
      1.0000000     -1.9971611    0.024563644     0.99927570   0.0018694920     0.99927570
      1.0000000     -1.9971619    0.024546906     0.99927589   0.0018671151     0.99927589
      1.0000000     -1.9971626    0.024533993     0.99927608   0.0018649940     0.99927608
      1.0000000     -1.9971631    0.024523148     0.99927624   0.0018629676     0.99927624
      1.0000000     -1.9971637    0.024515524     0.99927638   0.0018612811     0.99927638
      1.0000000     -1.9971621    0.024518380     0.99927599   0.0018603005     0.99927599
      1.0000000     -1.9971621    0.024511419     0.99927600   0.0018588335     0.99927600
      1.0000000     -1.9971629    0.024501562     0.99927619   0.0018571850     0.99927619
      1.0000000     -1.9971637    0.024489194     0.99927638   0.0018553150     0.99927638
