T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      2.4000000     -1.2355965      1.4075028  -0.0084869327      8.8933698     0.45055963
      2.4000000     -1.2353196      1.4057427  -0.0088196226      8.8865646     0.45000772
      2.4000000     -1.2349470      1.4050596   -0.012750148      8.8881965     0.44936174
      2.4000000     -1.2347848      1.4036449   -0.015238764      8.8781944     0.44903969
      2.4000000     -1.2345826      1.4035223   -0.017525536      8.8881009     0.44848387
      2.4000000     -1.2348589      1.4049775   -0.018705798      8.8923184     0.44894803
      2.4000000     -1.2354196      1.4057474   -0.016226862      8.8882637     0.45001659
      2.4000000     -1.2355385      1.4060182   -0.013604076      8.8840424     0.45021958
      2.4000000     -1.2354402      1.4075163   -0.011395350      8.8956820     0.44995238
      2.4000000     -1.2354959      1.4087439  -0.0094960656      8.8977583     0.45009238
      2.4000000     -1.2355417      1.4070406   -0.011540202      8.8833122     0.45013440
      2.4000000     -1.2356127      1.4060152   -0.014873175      8.8807734     0.45025613
      2.4000000     -1.2358575      1.4066607   -0.013093555      8.8906821     0.45056423
      2.4000000     -1.2358128      1.4065086   -0.012361469      8.8907839     0.45052768
      2.4000000     -1.2355402      1.4055988   -0.011652939      8.8917540     0.45002076
      2.4000000     -1.2352551      1.4047279  -0.0092140149      8.9041752     0.44925209
      2.4000000     -1.2352392      1.4043979  -0.0096271471      8.9038438     0.44925643
      2.4000000     -1.2350862      1.4032814   -0.010549558      8.8970814     0.44903662
      2.4000000     -1.2353595      1.4038518  -0.0095028929      8.8880906     0.44964518
      2.4000000     -1.2356525      1.4058202   -0.012421127      8.8935532     0.45016610
      2.4000000     -1.2355528      1.4076743   -0.011052264      8.8977857     0.44994629
      2.4000000     -1.2356197      1.4066603   -0.011079548      8.8856785     0.45020670
      2.4000000     -1.2356556      1.4080203   -0.010615980      8.8970256     0.45021634
      2.4000000     -1.2357200      1.4080688   -0.012097940      8.8942843     0.45033894
      2.4000000     -1.2357540      1.4075165   -0.012621401      8.8978903     0.45039778
      2.4000000     -1.2359018      1.4066976   -0.012768649      8.8924948     0.45077538
      2.4000000     -1.2358797      1.4061984   -0.013628750      8.8869273     0.45076278
      2.4000000     -1.2357464      1.4063178   -0.011530019      8.8926635     0.45054135
      2.4000000     -1.2357703      1.4056902   -0.011773969      8.8903750     0.45062328
      2.4000000     -1.2355850      1.4059918   -0.011320204      8.9012247     0.45015393
      2.4000000     -1.2357616      1.4071940   -0.011335555      8.9008113     0.45054804
      2.4000000     -1.2358447      1.4084676   -0.010233283      8.9118864     0.45066487
      2.4000000     -1.2357602      1.4081377  -0.0085206607      8.9065509     0.45055515
      2.4000000     -1.2355973      1.4078329  -0.0091844882      8.8995225     0.45037914
      2.4000000     -1.2356659      1.4073251  -0.0098167093      8.9049537     0.45039433
      2.4000000     -1.2359306      1.4086892  -0.0099652471      8.9043369     0.45100543
      2.4000000     -1.2360714      1.4101744   -0.010933642      8.9034336     0.45141435
      2.4000000     -1.2360354      1.4104447   -0.011544938      8.9025236     0.45141116
      2.4000000     -1.2358670      1.4094202   -0.011293683      8.9054332     0.45107647
      2.4000000     -1.2358775      1.4086887   -0.010799868      8.9007977     0.45116903
      2.4000000     -1.2358490      1.4094347   -0.011943690      8.9125286     0.45104979
      2.4000000     -1.2355677      1.4087315   -0.012113156      8.9221369     0.45032395
      2.4000000     -1.2354609      1.4075008   -0.012844569      8.9116290     0.45018576
      2.4000000     -1.2354968      1.4076861   -0.011755884      8.9120486     0.45031033
      2.4000000     -1.2353813      1.4076162   -0.010483057      8.9163270     0.45002597
      2.4000000     -1.2352964      1.4075554  -0.0090191907      8.9229137     0.44974127
      2.4000000     -1.2352709      1.4080883  -0.0082509235      8.9155786     0.44978377
      2.4000000     -1.2352559      1.4084314  -0.0084075859      8.9150849     0.44974053
      2.4000000     -1.2353436      1.4090905  -0.0099940800      8.9163920     0.44991964
      2.4000000     -1.2354493      1.4092189  -0.0092118713      8.9150078     0.45014447
      2.4000000     -1.2354232      1.4093405  -0.0091777941      8.9125866     0.45013666
      2.4000000     -1.2353879      1.4088844  -0.0088137524      8.9100896     0.45010093
      2.4000000     -1.2354472      1.4092506  -0.0071394808      8.9114821     0.45016551
      2.4000000     -1.2355088      1.4098302  -0.0070050000      8.9142796     0.45028249
      2.4000000     -1.2354598      1.4090784  -0.0068809292      8.9121373     0.45018105
      2.4000000     -1.2354552      1.4095148  -0.0087372430      8.9089524     0.45026641
      2.4000000     -1.2353959      1.4090889  -0.0092037037      8.9009111     0.45023569
      2.4000000     -1.2352807      1.4087757  -0.0092969817      8.9021674     0.44996228
      2.4000000     -1.2352285      1.4080557   -0.011119682      8.9012476     0.44982395
      2.4000000     -1.2351541      1.4084392   -0.011449347      8.9103647     0.44959661
      2.4000000     -1.2350158      1.4082345   -0.011952317      8.9129593     0.44925991
      2.4000000     -1.2350241      1.4081752   -0.012433588      8.9102232     0.44933989
      2.4000000     -1.2351802      1.4102618   -0.011438149      8.9189766     0.44970471
      2.4000000     -1.2352221      1.4098860   -0.011405835      8.9177143     0.44978834
      2.4000000     -1.2350623      1.4098318   -0.011183612      8.9216591     0.44937248
      2.4000000     -1.2350441      1.4096207   -0.011564812      8.9224423     0.44932313
      2.4000000     -1.2350042      1.4095110   -0.011058114      8.9208834     0.44918941
      2.4000000     -1.2349804      1.4098716   -0.011231811      8.9199527     0.44920044
      2.4000000     -1.2350751      1.4103932   -0.010431146      8.9142834     0.44941092
      2.4000000     -1.2351094      1.4109347   -0.011770471      8.9194345     0.44942010
      2.4000000     -1.2351390      1.4102394   -0.012779156      8.9149879     0.44947351
      2.4000000     -1.2352486      1.4105640   -0.013082569      8.9180854     0.44956115
      2.4000000     -1.2352968      1.4103924   -0.014760012      8.9174545     0.44967453
      2.4000000     -1.2352513      1.4101487   -0.013230504      8.9167232     0.44963317
      2.4000000     -1.2351877      1.4101284   -0.013756421      8.9198284     0.44944749
      2.4000000     -1.2351809      1.4104964   -0.012928874      8.9227228     0.44935887
      2.4000000     -1.2351484      1.4107595   -0.014056188      8.9297842     0.44923292
      2.4000000     -1.2350833      1.4109573   -0.014044829      8.9341237     0.44903826
      2.4000000     -1.2351342      1.4102533   -0.013933508      8.9281679     0.44913699
      2.4000000     -1.2353506      1.4117945   -0.016142214      8.9323816     0.44956401
      2.4000000     -1.2353780      1.4116121   -0.016666004      8.9297188     0.44963534
      2.4000000     -1.2353653      1.4111968   -0.016233726      8.9292559     0.44960516
      2.4000000     -1.2353475      1.4113134   -0.015750799      8.9311095     0.44957287
      2.4000000     -1.2353149      1.4104463   -0.016950919      8.9234563     0.44965669
      2.4000000     -1.2352751      1.4100279   -0.016155585      8.9193796     0.44962291
      2.4000000     -1.2352428      1.4102710   -0.016153190      8.9228238     0.44956293
      2.4000000     -1.2353412      1.4105183   -0.017731696      8.9253996     0.44972698
      2.4000000     -1.2355072      1.4109442   -0.017610669      8.9236715     0.45005586
      2.4000000     -1.2355737      1.4108243   -0.016727168      8.9249711     0.45015436
      2.4000000     -1.2355591      1.4109601   -0.017172199      8.9237454     0.45019579
      2.4000000     -1.2355656      1.4112671   -0.017131739      8.9280848     0.45013331
      2.4000000     -1.2354133      1.4115300   -0.017554213      8.9332233     0.44980796
      2.4000000     -1.2353130      1.4109870   -0.017151132      8.9318394     0.44967445
      2.4000000     -1.2353278      1.4113479   -0.016900134      8.9352652     0.44963520
      2.4000000     -1.2352637      1.4111573   -0.016490041      8.9371442     0.44950460
      2.4000000     -1.2352123      1.4108005   -0.016093605      8.9349520     0.44936225
      2.4000000     -1.2351732      1.4101718   -0.016387757      8.9313849     0.44933051
      2.4000000     -1.2351890      1.4108335   -0.016733872      8.9331389     0.44931296
      2.4000000     -1.2353319      1.4107024   -0.014837047      8.9307905     0.44962920
      2.4000000     -1.2353774      1.4110589   -0.014568368      8.9306887     0.44973392
      2.4000000     -1.2354470      1.4110815   -0.014052553      8.9311372     0.44980882
      2.4000000     -1.2353523      1.4107726   -0.014332131      8.9330799     0.44957115
      2.4000000     -1.2354070      1.4105696   -0.014592016      8.9314881     0.44973200
      2.4000000     -1.2353426      1.4098592   -0.015954390      8.9356716     0.44951572
      2.4000000     -1.2354066      1.4101485   -0.014952769      8.9322882     0.44968035
      2.4000000     -1.2354556      1.4104388   -0.014091019      8.9374537     0.44971669
      2.4000000     -1.2354339      1.4103531   -0.014637766      8.9355800     0.44968287
      2.4000000     -1.2353744      1.4100767   -0.015347403      8.9343613     0.44950878
      2.4000000     -1.2353390      1.4096851   -0.014310497      8.9335219     0.44946419
      2.4000000     -1.2353592      1.4099784   -0.014120152      8.9313504     0.44954251
      2.4000000     -1.2353322      1.4099728   -0.014819077      8.9327355     0.44948742
      2.4000000     -1.2353498      1.4103518   -0.013974567      8.9336609     0.44952359
      2.4000000     -1.2352876      1.4097502   -0.013526216      8.9310128     0.44940361
      2.4000000     -1.2352187      1.4094594   -0.013073503      8.9304483     0.44924167
      2.4000000     -1.2352292      1.4096513   -0.012912404      8.9281773     0.44933872
      2.4000000     -1.2352560      1.4103212   -0.013226626      8.9267641     0.44940369
      2.4000000     -1.2352789      1.4100587   -0.012436196      8.9252290     0.44945966
      2.4000000     -1.2353303      1.4100808   -0.013083172      8.9242052     0.44957140
      2.4000000     -1.2353598      1.4101265   -0.013506829      8.9229066     0.44966983
      2.4000000     -1.2354373      1.4100849   -0.013839810      8.9167931     0.44989338
      2.4000000     -1.2354643      1.4095817   -0.014366657      8.9109071     0.44998752
      2.4000000     -1.2354663      1.4092919   -0.013895315      8.9100555     0.44998687
      2.4000000     -1.2354869      1.4086709   -0.013910799      8.9052585     0.45004707
      2.4000000     -1.2354412      1.4089325   -0.013290880      8.9094636     0.44989747
      2.4000000     -1.2355662      1.4099747   -0.012258372      8.9100825     0.45020434
      2.4000000     -1.2355569      1.4098025   -0.011402314      8.9097618     0.45017760
      2.4000000     -1.2355486      1.4093651   -0.012279140      8.9074191     0.45018194
      2.4000000     -1.2355719      1.4096268   -0.012028584      8.9079565     0.45021715
      2.4000000     -1.2355155      1.4096083   -0.012486044      8.9109862     0.45002124
      2.4000000     -1.2354894      1.4097445   -0.011823359      8.9124831     0.44997234
      2.4000000     -1.2354935      1.4098548   -0.012113709      8.9118489     0.44996675
      2.4000000     -1.2354741      1.4097324   -0.012288180      8.9119319     0.44995742
      2.4000000     -1.2354601      1.4098114   -0.012968902      8.9110167     0.44992323
      2.4000000     -1.2355694      1.4109551   -0.012570046      8.9170729     0.45008316
      2.4000000     -1.2356212      1.4106209   -0.012165871      8.9140696     0.45023698
      2.4000000     -1.2355832      1.4110001   -0.011993912      8.9156215     0.45014783
      2.4000000     -1.2355016      1.4108454   -0.012877476      8.9147612     0.45002179
      2.4000000     -1.2355440      1.4106892   -0.012946894      8.9104961     0.45015307
      2.4000000     -1.2355616      1.4106979   -0.013119366      8.9103597     0.45021545
      2.4000000     -1.2356024      1.4105903   -0.012807264      8.9108969     0.45024000
      2.4000000     -1.2355617      1.4098004   -0.011989250      8.9063836     0.45019749
      2.4000000     -1.2356666      1.4100350   -0.011999503      8.9076725     0.45037682
      2.4000000     -1.2356317      1.4096904   -0.012317603      8.9061621     0.45028942
      2.4000000     -1.2355022      1.4093390   -0.012554367      8.9059443     0.45002750
      2.4000000     -1.2354241      1.4090007   -0.013542329      8.9042897     0.44989694
      2.4000000     -1.2354791      1.4092599   -0.013388464      8.9007031     0.45004662
      2.4000000     -1.2355838      1.4094280   -0.013415331      8.8998013     0.45030246
      2.4000000     -1.2356932      1.4098192   -0.013373399      8.9012077     0.45050841
      2.4000000     -1.2356638      1.4102238   -0.013157830      8.9005503     0.45053377
      2.4000000     -1.2357361      1.4100887   -0.013130144      8.8985883     0.45065559
      2.4000000     -1.2358158      1.4099082   -0.013411255      8.8938529     0.45084850
      2.4000000     -1.2358593      1.4100059   -0.013788879      8.8928521     0.45094344
      2.4000000     -1.2359051      1.4099631   -0.013466926      8.8937344     0.45101406
      2.4000000     -1.2359248      1.4105004   -0.014831239      8.8955038     0.45106635
      2.4000000     -1.2358762      1.4104690   -0.015490816      8.8950194     0.45097488
      2.4000000     -1.2359728      1.4104950   -0.015882826      8.8911044     0.45118822
      2.4000000     -1.2359239      1.4103087   -0.016099567      8.8891531     0.45111788
      2.4000000     -1.2359218      1.4103216   -0.016098555      8.8867196     0.45116557
      2.4000000     -1.2358961      1.4099124   -0.017015890      8.8866271     0.45113071
      2.4000000     -1.2359369      1.4102715   -0.016839464      8.8878037     0.45119071
      2.4000000     -1.2359929      1.4103963   -0.016676995      8.8898202     0.45128451
      2.4000000     -1.2360450      1.4106767   -0.016100291      8.8916293     0.45137047
      2.4000000     -1.2360141      1.4109261   -0.016732315      8.8902266     0.45133794
      2.4000000     -1.2360166      1.4110489   -0.016996340      8.8897592     0.45135433
      2.4000000     -1.2360257      1.4110404   -0.017270521      8.8898678     0.45137959
      2.4000000     -1.2359562      1.4108302   -0.017290783      8.8914771     0.45122203
      2.4000000     -1.2359880      1.4109465   -0.017742862      8.8926449     0.45125339
      2.4000000     -1.2359300      1.4114513   -0.018213358      8.8919254     0.45119734
      2.4000000     -1.2359447      1.4117944   -0.018265843      8.8923654     0.45124586
      2.4000000     -1.2359175      1.4115628   -0.017949371      8.8933573     0.45115207
      2.4000000     -1.2358922      1.4118419   -0.017261221      8.8923071     0.45112376
      2.4000000     -1.2359259      1.4120340   -0.016546094      8.8931933     0.45120254
      2.4000000     -1.2359290      1.4119957   -0.015903507      8.8935612     0.45117804
      2.4000000     -1.2358830      1.4118442   -0.015827007      8.8948421     0.45105059
      2.4000000     -1.2358968      1.4119018   -0.015223272      8.8953353     0.45110665
      2.4000000     -1.2358040      1.4119245   -0.015615608      8.8978568     0.45090091
      2.4000000     -1.2356537      1.4120779   -0.015677502      8.9027276     0.45057601
      2.4000000     -1.2355886      1.4115707   -0.015943107      8.9019500     0.45042656
      2.4000000     -1.2355921      1.4113865   -0.015618463      8.9033546     0.45039806
      2.4000000     -1.2355947      1.4114079   -0.015230052      8.9019608     0.45041539
      2.4000000     -1.2356321      1.4112392   -0.014577659      8.9022363     0.45050249
      2.4000000     -1.2356873      1.4115603   -0.014080345      8.9032445     0.45057999
      2.4000000     -1.2357630      1.4116690   -0.014396284      8.9007967     0.45075807
      2.4000000     -1.2357702      1.4118992   -0.013685311      8.9021516     0.45072321
      2.4000000     -1.2357085      1.4116784   -0.013719472      8.9009335     0.45065493
      2.4000000     -1.2357308      1.4116981   -0.014517116      8.9019859     0.45068097
      2.4000000     -1.2357752      1.4119052   -0.013702458      8.9027496     0.45073961
      2.4000000     -1.2357870      1.4121342   -0.012888891      8.9037774     0.45074597
      2.4000000     -1.2358469      1.4123851   -0.012573950      8.9039416     0.45087207
      2.4000000     -1.2358227      1.4122686   -0.012301008      8.9014818     0.45087088
      2.4000000     -1.2358450      1.4124763   -0.012574380      8.9010903     0.45093885
      2.4000000     -1.2359513      1.4130436   -0.013033609      8.8989990     0.45122402
      2.4000000     -1.2359552      1.4131284   -0.012713330      8.9015873     0.45119010
      2.4000000     -1.2359646      1.4127717   -0.012530814      8.8998047     0.45122715
      2.4000000     -1.2360071      1.4125944   -0.012625470      8.8970765     0.45135263
      2.4000000     -1.2360435      1.4123740   -0.013032593      8.8958318     0.45144032
      2.4000000     -1.2360699      1.4120170   -0.013865391      8.8934227     0.45149382
      2.4000000     -1.2360255      1.4123751   -0.013143986      8.8976443     0.45139011
      2.4000000     -1.2360409      1.4123925   -0.012827362      8.8954884     0.45146650
      2.4000000     -1.2361090      1.4128960   -0.012357711      8.8953721     0.45163582
      2.4000000     -1.2361563      1.4132727   -0.012804657      8.8967290     0.45168936
      2.4000000     -1.2361626      1.4129820   -0.012832585      8.8935542     0.45172594
      2.4000000     -1.2361586      1.4129227   -0.012773778      8.8908363     0.45176364
      2.4000000     -1.2361183      1.4128803   -0.012884461      8.8914901     0.45165954
      2.4000000     -1.2361843      1.4131171   -0.012750164      8.8929924     0.45177041
      2.4000000     -1.2361381      1.4130552   -0.012793004      8.8908984     0.45170318
      2.4000000     -1.2360880      1.4131898   -0.013024461      8.8928931     0.45160132
      2.4000000     -1.2360849      1.4128488   -0.012370322      8.8914887     0.45160806
      2.4000000     -1.2361090      1.4129489   -0.013006910      8.8910909     0.45165188
      2.4000000     -1.2361870      1.4131796   -0.012922948      8.8887384     0.45183557
      2.4000000     -1.2361126      1.4128980   -0.012581836      8.8889017     0.45166713
      2.4000000     -1.2360883      1.4128300   -0.012373420      8.8892666     0.45161657
      2.4000000     -1.2360327      1.4126971   -0.013312044      8.8877067     0.45152294
      2.4000000     -1.2360570      1.4127727   -0.012545185      8.8884069     0.45156459
      2.4000000     -1.2360805      1.4129194   -0.012726820      8.8904998     0.45160586
      2.4000000     -1.2360586      1.4127023   -0.012532770      8.8911402     0.45154507
      2.4000000     -1.2361344      1.4130566   -0.013162140      8.8912804     0.45170795
      2.4000000     -1.2361034      1.4127385   -0.013094046      8.8898164     0.45168824
      2.4000000     -1.2361727      1.4125818   -0.012588476      8.8870808     0.45185491
      2.4000000     -1.2361703      1.4131144   -0.012741046      8.8898366     0.45183774
      2.4000000     -1.2362149      1.4133288   -0.012684765      8.8919535     0.45188363
      2.4000000     -1.2361328      1.4131806   -0.012976907      8.8962461     0.45166530
      2.4000000     -1.2361519      1.4130896   -0.012554394      8.8951879     0.45172510
      2.4000000     -1.2360981      1.4127923   -0.012825764      8.8951624     0.45161805
      2.4000000     -1.2361252      1.4129238   -0.013233034      8.8964085     0.45163978
      2.4000000     -1.2361240      1.4131271   -0.013348681      8.8959573     0.45165332
      2.4000000     -1.2361084      1.4130266   -0.013001719      8.8971219     0.45159807
      2.4000000     -1.2361043      1.4134878   -0.012973928      8.8987650     0.45158859
      2.4000000     -1.2361108      1.4136178   -0.013353777      8.9016021     0.45157109
      2.4000000     -1.2360568      1.4134314   -0.013424205      8.9033155     0.45143892
      2.4000000     -1.2359944      1.4134501   -0.013310082      8.9054401     0.45129611
      2.4000000     -1.2360435      1.4134729   -0.013567212      8.9043261     0.45140820
      2.4000000     -1.2360838      1.4134399   -0.013127960      8.9017439     0.45152930
      2.4000000     -1.2360638      1.4133507   -0.012947902      8.9027674     0.45145353
      2.4000000     -1.2360261      1.4135063   -0.012937000      8.9044400     0.45137008
      2.4000000     -1.2360224      1.4133156   -0.013227270      8.9059756     0.45132083
      2.4000000     -1.2360765      1.4135692   -0.013053064      8.9064136     0.45143635
      2.4000000     -1.2360510      1.4136530   -0.012385666      8.9070582     0.45139242
      2.4000000     -1.2361481      1.4142938   -0.012492152      8.9083783     0.45155291
      2.4000000     -1.2361231      1.4143660   -0.012602222      8.9068875     0.45152387
      2.4000000     -1.2361099      1.4142875   -0.012365476      8.9063052     0.45153808
      2.4000000     -1.2360807      1.4144294   -0.012433722      8.9063007     0.45151137
      2.4000000     -1.2360870      1.4142358   -0.012362813      8.9058450     0.45151642
      2.4000000     -1.2360984      1.4143788   -0.011787483      8.9066199     0.45155623
      2.4000000     -1.2360810      1.4146255   -0.011577834      8.9096886     0.45149415
      2.4000000     -1.2360827      1.4146014   -0.011473551      8.9077970     0.45149069
      2.4000000     -1.2360727      1.4141407   -0.011237463      8.9067930     0.45144527
      2.4000000     -1.2360615      1.4141757   -0.010985717      8.9080853     0.45137487
      2.4000000     -1.2361209      1.4140660   -0.010744042      8.9050931     0.45152646
      2.4000000     -1.2361040      1.4139743   -0.011011930      8.9056005     0.45149723
      2.4000000     -1.2360689      1.4139428   -0.010534224      8.9056312     0.45143008
      2.4000000     -1.2360392      1.4139096   -0.010342393      8.9049780     0.45137972
      2.4000000     -1.2360823      1.4139702  -0.0097040888      8.9023927     0.45149754
      2.4000000     -1.2360437      1.4139067  -0.0096889459      8.9028264     0.45142628
      2.4000000     -1.2360270      1.4139713  -0.0098055523      8.9039010     0.45137418
      2.4000000     -1.2359703      1.4137018  -0.0095942622      8.9044728     0.45124711
      2.4000000     -1.2359287      1.4137377  -0.0095562890      8.9061165     0.45113616
      2.4000000     -1.2359675      1.4140124  -0.0096439595      8.9059932     0.45120755
      2.4000000     -1.2360034      1.4138436  -0.0099941758      8.9045635     0.45127980
      2.4000000     -1.2360069      1.4141324  -0.0098751077      8.9058487     0.45127443
      2.4000000     -1.2359748      1.4139260   -0.010248848      8.9066716     0.45116383
      2.4000000     -1.2359592      1.4141589   -0.010032275      8.9078876     0.45114605
      2.4000000     -1.2359679      1.4139976  -0.0094871879      8.9053009     0.45119524
      2.4000000     -1.2360388      1.4142191  -0.0099672873      8.9030514     0.45135956
      2.4000000     -1.2360305      1.4141654   -0.010149937      8.9015819     0.45135405
      2.4000000     -1.2359925      1.4140909   -0.010709833      8.9025977     0.45128627
      2.4000000     -1.2360816      1.4147659   -0.010849808      8.9034902     0.45146818
      2.4000000     -1.2360567      1.4148492   -0.010721483      8.9037103     0.45142309
      2.4000000     -1.2360426      1.4149473   -0.010465892      8.9051871     0.45138150
      2.4000000     -1.2360268      1.4147762   -0.010637324      8.9032618     0.45138193
      2.4000000     -1.2360412      1.4146853   -0.010746627      8.9007793     0.45145175
      2.4000000     -1.2360298      1.4142609   -0.010905828      8.8988955     0.45143337
      2.4000000     -1.2360182      1.4143111   -0.010722448      8.8994952     0.45141733
      2.4000000     -1.2359758      1.4144152   -0.010503774      8.9008002     0.45132129
      2.4000000     -1.2359882      1.4144353   -0.010754709      8.8999397     0.45136255
      2.4000000     -1.2360017      1.4145750   -0.010950524      8.9005071     0.45140327
      2.4000000     -1.2360510      1.4147828   -0.011273453      8.9012549     0.45148964
      2.4000000     -1.2360616      1.4147662   -0.011359954      8.8989953     0.45155160
      2.4000000     -1.2360835      1.4150261   -0.011750842      8.8993215     0.45160120
      2.4000000     -1.2360518      1.4147401   -0.011229489      8.8971444     0.45157091
      2.4000000     -1.2361017      1.4149641   -0.010501452      8.8980119     0.45165312
      2.4000000     -1.2361125      1.4148454   -0.010615554      8.8959789     0.45170276
      2.4000000     -1.2361166      1.4149408   -0.010198234      8.8977065     0.45167628
      2.4000000     -1.2361313      1.4152345  -0.0099765045      8.8991765     0.45170475
      2.4000000     -1.2361354      1.4151167  -0.0097830283      8.8976013     0.45173675
      2.4000000     -1.2361527      1.4150836  -0.0096304466      8.8984732     0.45176277
      2.4000000     -1.2361322      1.4148306  -0.0096507293      8.8972212     0.45173046
      2.4000000     -1.2361721      1.4151329   -0.010018864      8.9000979     0.45176812
      2.4000000     -1.2362127      1.4150083   -0.010464860      8.8976543     0.45185663
      2.4000000     -1.2361568      1.4150154  -0.0099203504      8.9024748     0.45169824
      2.4000000     -1.2361195      1.4146771  -0.0096605526      8.9010851     0.45160752
      2.4000000     -1.2361112      1.4149248  -0.0092548484      8.9047890     0.45153697
      2.4000000     -1.2361194      1.4147474  -0.0096006817      8.9040993     0.45155913
      2.4000000     -1.2361412      1.4149353  -0.0094801420      8.9021371     0.45162429
      2.4000000     -1.2361307      1.4150411  -0.0088786546      8.9025984     0.45162390
      2.4000000     -1.2361631      1.4151144  -0.0088863718      8.9036639     0.45168069
      2.4000000     -1.2361979      1.4151929  -0.0085013348      8.9039416     0.45174469
      2.4000000     -1.2362040      1.4153660  -0.0082988725      8.9057501     0.45172502
      2.4000000     -1.2362263      1.4155511  -0.0086026357      8.9056869     0.45179855
      2.4000000     -1.2362278      1.4156865  -0.0089364473      8.9041819     0.45182029
      2.4000000     -1.2362225      1.4158866  -0.0086175795      8.9070352     0.45176091
      2.4000000     -1.2362342      1.4155550  -0.0082002295      8.9045548     0.45178706
      2.4000000     -1.2362310      1.4154723  -0.0077996158      8.9037653     0.45179531
      2.4000000     -1.2362472      1.4153517  -0.0087245563      8.9025602     0.45183394
